1	1970#luku	kuuluisa
1	1970#luku	laaja
1	1970#luku	mahdollinen
1	1970#luku	myöhä
1	1970#luku	neuvosto#liittolainen
1	1970#luku	nykyinen
1	1970#luku	pieni
1	1970#luku	samanlainen
2	1970#luku	suosittu
1	1970#luku	tavanomainen
1	1970#luku	teollinen
3	1970#luku	tunnettu
2	1970#luku	tärkeä,vaihtoehtoinen
1	1970#luku	usea
1	1970#luku	uskollinen
1	1970#luku	vapaa
1	1970#luku	viimeinen
2	1970#luku	yhdysvaltalainen
1	1970#luku	yleinen
1	1980#luku	aikainen
1	1980#luku	amerikkalainen
2	1980#luku	ammattilainen
1	1980#luku	ensimmäinen
1	1980#luku	helppo,suosittu
16	1980#luku	koko
1	1980#luku	kuuluisa
1	1980#luku	mahdollinen
1	1980#luku	muuttumaton
1	1980#luku	nousu#johteinen
2	1980#luku	pieni
1	1980#luku	punainen
1	1980#luku	ranska
1	1980#luku	ruotsalainen
1	1980#luku	samanlainen
3	1980#luku	suosittu
1	1980#luku	suuri
1	1980#luku	teini-ikäinen
3	1980#luku	tunnettu
1	1980#luku	tärkeä
3	1980#luku	usea
1	1980#luku	uusi
1	1980#luku	vahva
1	1980#luku	vakaa
1	1980#luku	valmis
1	1980#luku	vanha
3	1980#luku	viimeinen
1	1980#luku	voimakas
2	1980#luku	yleinen
1	1980-luku	kolminkertainen
1	1990#luku	aktiivinen
2	1990#luku	ensimmäinen
1	1990#luku	helsinkiläinen
1	1990#luku	hyvä
1	1990#luku	ilmeinen
18	1990#luku	koko
1	1990#luku	kuuluisa
1	1990#luku	rauhallinen
3	1990#luku	suosittu
2	1990#luku	tunnettu
1	1990#luku	uusi
1	1990#luku	vaikea
1	1990#luku	varhainen
1	1990#luku	venäläinen
1	1990#luku	välinen
1	1990#luku	yleinen
1	200#luku	kolminkertainen
1	200#luku	merkittävä
1	200#luku	myöhäinen
2	200#luku	sanottu
1	200#luku	varhainen
1	200#luku	xxi
1	2000#luku	12.
1	2000#luku	19.
1	2000#luku	alhainen
1	2000#luku	huono
1	2000#luku	kahdeksas
14	2000#luku	koko
1	2000#luku	kuiva
1	2000#luku	kuuluisa
1	2000#luku	laaja
1	2000#luku	pieni
5	2000#luku	suuri
2	2000#luku	tunnettu
1	2000#luku	tyypillinen
1	2000#luku	tärkeä
5	2000#luku	uusi
1	2000#luku	vakaa
1	2000#luku	vanha
2	2000#luku	viimeinen
1	2020#luku	hyvä
1	21#vuotias	nuori
1	3g	kesken#eräinen,valtakunnallinen
1	3g	nopea
1	400#luku	ensimmäinen
1	400#luku	kuuluisa
2	400#luku	varhainen
1	50-vuotispäivä	7.
1	500#luku	alainen
1	500#luku	kivinen
1	500#luku	myöhäinen
1	60#luku	yleinen
1	60-luku	kuuma
1	60-luku	levoton
1	7#vuotias	mittainen
1	70#luku	harvinainen
1	70#luku	koko
1	70#luku	vaikea
1	700#luku	yksittäinen
1	90#luku	aikainen
4	90#luku	koko
1	:n	eri
1	:n	i
2	:n	iii
2	:n	koko
1	:n	riippumaton
1	:n	soinnillinen
1	:n	uusi
1	a	1.
1	a	11.
1	a	12.
1	a	2.
2	a	3.
1	a	4.
2	a	7.
